trade_date,market,code,name,buy,sell,net,market_cap,net_to_cap_%
20260730,KOSPI,044450,KSS해운,0,453690,-453690,226241624000,-0.0002
20260730,KOSPI,018290,브이티,0,467590,-467590,390300330460,-0.0001
20260730,KOSPI,056190,SFA,0,468420,-468420,650307643600,-0.0001
20260730,KOSPI,122900,아이마켓코리아,0,479070,-479070,239350494400,-0.0002
20260730,KOSPI,004360,세방,0,487240,-487240,237989257350,-0.0002
20260730,KOSPI,334890,이지스밸류플러스리츠,0,487807,-487807,245153850990,-0.0002
20260730,KOSPI,211050,인카금융서비스,0,489690,-489690,468004741500,-0.0001
20260730,KOSPI,286940,롯데이노베이트,0,493850,-493850,268697557920,-0.0002
20260730,KOSPI,015860,일진홀딩스,0,495965,-495965,247724364660,-0.0002
20260730,KOSPI,011930,신성이엔지,0,496050,-496050,249969100420,-0.0002
20260730,KOSPI,037710,광주신세계,0,502600,-502600,267713737200,-0.0002
20260730,KOSPI,036810,에프에스티,0,508630,-508630,336004725280,-0.0002
20260730,KOSPI,272450,진에어,0,515575,-515575,260217000000,-0.0002
20260730,KOSPI,025540,한국단자,0,523900,-523900,593750500000,-0.0001
20260730,KOSPI,091810,트리니티항공,0,534362,-534362,277218039237,-0.0002
20260730,KOSPI,002990,금호건설,0,537165,-537165,353597153260,-0.0002
20260730,KOSPI,005420,코스모화학,5784550,6323945,-539395,311490729080,-0.0002
20260730,KOSPI,112040,위메이드,0,547470,-547470,482068458600,-0.0001
20260730,KOSPI,008730,율촌화학,3746870,4303690,-556820,311736000000,-0.0002
20260730,KOSPI,002310,아세아제지,0,556990,-556990,286008947500,-0.0002
20260730,KOSPI,009160,SIMPAC,0,582005,-582005,299725888280,-0.0002
20260730,KOSPI,121600,나노신소재,0,599500,-599500,438373328250,-0.0001
20260730,KOSPI,006730,서부T&D,0,601190,-601190,616415691570,-0.0001
20260730,KOSPI,005610,삼립,0,654150,-654150,334805549200,-0.0002
20260730,KOSPI,170900,동아에스티,0,672150,-672150,327341109350,-0.0002
20260730,KOSPI,016610,DB증권,0,675190,-675190,351880564810,-0.0002
20260730,KOSPI,035760,CJ ENM,0,679050,-679050,674321485500,-0.0001
20260730,KOSPI,344820,KCC글라스,0,693625,-693625,363329148000,-0.0002
20260730,KOSPI,281740,레이크머티리얼즈,0,720410,-720410,653361647120,-0.0001
20260730,KOSPI,105630,한세실업,0,720650,-720650,362800000000,-0.0002
20260730,KOSPI,306200,세아제강,0,732100,-732100,350566680000,-0.0002
20260730,KOSPI,003000,부광약품,0,735952,-735952,372952456380,-0.0002
20260730,KOSPI,161000,애경케미칼,0,743305,-743305,375568033480,-0.0002
20260730,KOSPI,029530,신도리코,0,774250,-774250,381342363250,-0.0002
20260730,KOSPI,336370,솔루스첨단소재,0,791730,-791730,403047554560,-0.0002
20260730,KOSPI,189300,인텔리안테크,0,804700,-804700,542243598500,-0.0001
20260730,KOSPI,014830,유니드,0,805600,-805600,402672200000,-0.0002
20260730,KOSPI,014620,성광벤드,0,822250,-822250,705098014200,-0.0001
20260730,KOSPI,358570,지아이이노베이션,0,846500,-846500,453547522180,-0.0002
20260730,KOSPI,005250,녹십자홀딩스,0,862340,-862340,434070378300,-0.0002
20260730,KOSPI,033240,자화전자,0,867200,-867200,425196279360,-0.0002
20260730,KOSPI,137400,피엔티,0,921275,-921275,614774391600,-0.0001
20260730,KOSPI,005810,풍산홀딩스,0,928350,-928350,486583605000,-0.0002
20260730,KOSPI,284740,쿠쿠홈시스,0,956450,-956450,475671396000,-0.0002
20260730,KOSPI,153890,져스텍,0,963090,-963090,65071647000,-0.0015
20260730,KOSPI,178920,PI첨단소재,0,976365,-976365,486012629100,-0.0002
20260730,KOSPI,108320,LX세미콘,0,1028075,-1028075,505006515000,-0.0002
20260730,KOSPI,001060,JW중외제약,0,1037800,-1037800,530919204000,-0.0002
20260730,KOSPI,195940,HK이노엔,0,1044600,-1044600,1012793603250,-0.0001
20260730,KOSPI,069260,TKG휴켐스,24581830,25630565,-1048735,600915243600,-0.0002
20260730,KOSPI,003300,한일홀딩스,0,1056100,-1056100,545408244360,-0.0002
20260730,KOSPI,122870,와이지엔터테인먼트,0,1073600,-1073600,700914337500,-0.0002
20260730,KOSPI,328130,루닛,0,1128690,-1128690,641829511600,-0.0002
20260730,KOSPI,114090,GKL,0,1155900,-1155900,576494844400,-0.0002
20260730,KOSPI,002840,미원상사,4700700,5916150,-1215450,571500000000,-0.0002
20260730,KOSPI,000670,영풍,11644250,12862400,-1218150,602949868250,-0.0002
20260730,KOSPI,093050,LF,0,1275550,-1275550,644742000000,-0.0002
20260730,KOSPI,002350,넥센타이어,0,1290730,-1290730,599680764780,-0.0002
20260730,KOSPI,004490,세방전지,0,1352400,-1352400,679140000000,-0.0002
20260730,KOSPI,499790,GS피앤엘,0,1391400,-1391400,677223220150,-0.0002
20260730,KOSPI,075580,세진중공업,0,1468635,-1468635,537795853760,-0.0003
20260730,KOSPI,068760,셀트리온제약,0,1541300,-1541300,1722810481600,-0.0001
20260730,KOSPI,036530,SNT홀딩스,0,1556675,-1556675,791553665300,-0.0002
20260730,KOSPI,096530,씨젠,0,1562500,-1562500,1352653244600,-0.0001
20260730,KOSPI,003530,한화투자증권,0,1592887,-1592887,807772372875,-0.0002
20260730,KOSPI,006120,SK디스커버리,0,1638300,-1638300,824541109850,-0.0002
20260730,KOSPI,003090,대웅,24550975,26212215,-1661240,979692363000,-0.0002
20260730,KOSPI,476830,알지노믹스,211935950,213777150,-1841200,582150297000,-0.0003
20260730,KOSPI,192400,쿠쿠홀딩스,0,1853050,-1853050,921060591500,-0.0002
20260730,KOSPI,005070,코스모신소재,0,1907975,-1907975,948276002050,-0.0002
20260730,KOSPI,039200,오스코텍,0,1916700,-1916700,1098009651200,-0.0002
20260730,KOSPI,214150,클래시스,399900,2328300,-1928400,2505049305600,-0.0001
20260730,KOSPI,464080,에스오에스랩,0,2195040,-2195040,123475669600,-0.0018
20260730,KOSPI,012630,HDC,0,2345600,-2345600,1173327400440,-0.0002
20260730,KOSPI,020150,롯데에너지머티리얼즈,0,2549700,-2549700,1277717297200,-0.0002
20260730,KOSPI,089860,롯데렌탈,0,2607650,-2607650,1374310335800,-0.0002
20260730,KOSPI,001740,SK네트웍스,0,2686620,-2686620,1299848400720,-0.0002
20260730,KOSPI,020560,아시아나항공,0,2782210,-2782210,1386317485030,-0.0002
20260730,KOSPI,045100,한양이엔지,0,2824800,-2824800,476000000000,-0.0006
20260730,KOSPI,023590,다우기술,0,2930450,-2930450,1510727188800,-0.0002
20260730,KOSPI,088980,맥쿼리인프라,0,9621490,-9621490,4774852270210,-0.0002
20260730,KOSPI,006110,삼아알미늄,0,18351950,-18351950,436311676750,-0.0042
20260730,KOSPI,012030,DB,0,18804892,-18804892,269774244153,-0.0070
20260730,KOSPI,002900,TYM,0,18821430,-18821430,235152000000,-0.0080
20260730,KOSPI,003070,코오롱글로벌,0,18946950,-18946950,203137432410,-0.0093
20260730,KOSPI,001200,유진투자증권,0,19058940,-19058940,366639392130,-0.0052
20260730,KOSPI,010690,화신,0,19061660,-19061660,238855604400,-0.0080
20260730,KOSPI,003240,태광산업,0,19082000,-19082000,943049800000,-0.0020
20260730,KOSPI,027410,BGF,0,19236825,-19236825,367552477440,-0.0052
20260730,KOSPI,002170,SYTS,0,19243400,-19243400,164100000000,-0.0117
20260730,KOSPI,001750,한양증권,0,19445090,-19445090,240187436580,-0.0081
20260730,KOSPI,011760,현대코퍼레이션,0,20080550,-20080550,324109667000,-0.0062
20260730,KOSPI,003280,흥아해운,0,20260950,-20260950,375303267339,-0.0054
20260730,KOSPI,000370,한화손해보험,0,20387500,-20387500,664244426350,-0.0031
20260730,KOSPI,003470,유안타증권,0,20397409,-20397409,772647209020,-0.0026
20260730,KOSPI,005880,대한해운,0,20790878,-20790878,571262791800,-0.0036
20260730,KOSPI,004020,현대제철,663390450,685223975,-21833525,3342816914250,-0.0007
20260730,KOSPI,082640,동양생명,0,22052380,-22052380,1276591912580,-0.0017
20260730,KOSPI,008770,호텔신라,136252300,161405650,-25153350,1691594015100,-0.0015
20260730,KOSPI,036620,감성코퍼레이션,0,25195285,-25195285,363944923200,-0.0069
20260730,KOSPI,484870,엠앤씨솔루션,17090300,43305495,-26215195,373479120000,-0.0070
20260730,KOSPI,035250,강원랜드,130338570,162368270,-32029700,3121391895000,-0.0010
20260730,KOSPI,100790,미래에셋벤처투자,0,34222240,-34222240,572108625060,-0.0060
20260730,KOSPI,011170,롯데케미칼,296310600,333156300,-36845700,2361203128800,-0.0016
20260730,KOSPI,295310,에이치브이엠,72916700,110155200,-37238500,374046340050,-0.0100
20260730,KOSPI,001120,LX인터내셔널,105476075,148625500,-43149425,1418616000000,-0.0030
20260730,KOSPI,005850,에스엘,210752400,254699525,-43947125,2341005408000,-0.0019
20260730,KOSPI,004170,신세계,765175500,813508500,-48333000,3867801619500,-0.0012
20260730,KOSPI,043370,피에이치에이,0,49327010,-49327010,210840000000,-0.0234
20260730,KOSPI,003720,삼영,0,54885385,-54885385,178500000000,-0.0307
20260730,KOSPI,088350,한화생명,255381770,311228229,-55846459,3704280450000,-0.0015
20260730,KOSPI,097520,엠씨넥스,0,56935620,-56935620,294607395000,-0.0193
20260730,KOSPI,004990,롯데지주,48533650,106951025,-58417375,2222502204800,-0.0026
20260730,KOSPI,090460,비에이치,28674030,100047500,-71373470,445666532360,-0.0160
20260730,KOSPI,086520,에코프로,5933520750,6008458700,-74937950,9626529176800,-0.0008
20260730,KOSPI,298020,효성티앤씨,393968750,473221500,-79252750,1289649236000,-0.0061
20260730,KOSPI,192080,더블유게임즈,49807300,130491000,-80683700,1276760120400,-0.0063
20260730,KOSPI,004710,한솔테크닉스,0,86946520,-86946520,223881993500,-0.0388
20260730,KOSPI,213420,덕산네오룩스,169695950,258214750,-88518800,662992479300,-0.0134
20260730,KOSPI,002380,KCC,148197000,238441500,-90244500,3093442560000,-0.0029
20260730,KOSPI,394800,쓰리빌리언,122628985,213106105,-90477120,149725111865,-0.0604
20260730,KOSPI,248070,솔루엠,0,91155755,-91155755,592921326400,-0.0154
20260730,KOSPI,044490,태웅,0,93073225,-93073225,438161643900,-0.0212
20260730,KOSPI,032350,롯데관광개발,0,93081130,-93081130,904883948300,-0.0103
20260730,KOSPI,219130,타이거일렉,0,93773800,-93773800,339708802000,-0.0276
20260730,KOSPI,323410,카카오뱅크,1140625650,1235731650,-95106000,10329657461050,-0.0009
20260730,KOSPI,451800,한화리츠,0,97803115,-97803115,884530000000,-0.0111
20260730,KOSPI,012750,에스원,211748400,310238650,-98490250,2747340569400,-0.0036
20260730,KOSPI,317400,자이에스앤디,0,98721460,-98721460,217182112000,-0.0455
20260730,KOSPI,099320,쎄트렉아이,95709100,204166700,-108457600,646125402000,-0.0168
20260730,KOSPI,263750,펄어비스,246652500,355434400,-108781900,2033000488500,-0.0054
20260730,KOSPI,031430,신세계인터내셔날,19205990,131571740,-112365750,364903980000,-0.0308
20260730,KOSPI,383310,에코프로에이치엔,0,114331700,-114331700,443619811800,-0.0258
20260730,KOSPI,249420,일동제약,0,114930580,-114930580,397060062600,-0.0289
20260730,KOSPI,120110,코오롱인더,83838250,201841700,-118003450,1393987789600,-0.0085
20260730,KOSPI,003540,대신증권,0,119499000,-119499000,1165436780700,-0.0103
20260730,KOSPI,300720,한일시멘트,22755050,151802460,-129047410,1014188432110,-0.0127
20260730,KOSPI,100840,SNT에너지,0,136783300,-136783300,471521852400,-0.0290
20260730,KOSPI,340570,티앤엘,0,138145900,-138145900,443788800000,-0.0311
20260730,KOSPI,080580,오킨스전자,0,141875675,-141875675,183069489400,-0.0775
20260730,KOSPI,365550,ESR켄달스퀘어리츠,0,142482776,-142482776,833011265000,-0.0171
20260730,KOSPI,330590,롯데리츠,0,145110783,-145110783,1059070959860,-0.0137
20260730,KOSPI,126340,비나텍,0,146601475,-146601475,324913733500,-0.0451
20260730,KOSPI,462350,이노스페이스,0,148499211,-148499211,168550217830,-0.0881
20260730,KOSPI,077970,STX엔진,0,150027460,-150027460,831064904100,-0.0181
20260730,KOSPI,001800,오리온홀딩스,105916250,256064650,-150148400,1543018123800,-0.0097
20260730,KOSPI,388210,씨엠티엑스,0,157016900,-157016900,582162611400,-0.0270
20260730,KOSPI,050890,쏠리드,0,164847640,-164847640,463572354420,-0.0356
20260730,KOSPI,010780,아이에스동서,0,165679930,-165679930,527970210240,-0.0314
20260730,KOSPI,004000,롯데정밀화학,120212600,296584975,-176372375,1131330000000,-0.0156
20260730,KOSPI,002960,한국쉘석유,0,177092000,-177092000,645450000000,-0.0274
20260730,KOSPI,381970,케이카,19573900,197670290,-178096390,354439356480,-0.0502
20260730,KOSPI,009420,한올바이오파마,729873300,908784150,-178910850,2050445041500,-0.0087
20260730,KOSPI,310210,보로노이,0,179188600,-179188600,1836568615300,-0.0098
20260730,KOSPI,089030,테크윙,0,183573050,-183573050,1215359556000,-0.0151
20260730,KOSPI,290550,디케이티,0,187819330,-187819330,288617748900,-0.0651
20260730,KOSPI,083450,GST,0,189333850,-189333850,664401500000,-0.0285
20260730,KOSPI,019210,와이지-원,0,197408435,-197408435,535589683200,-0.0369
20260730,KOSPI,031210,서울보증보험,140156500,338715750,-198559250,2908069556700,-0.0068
20260730,KOSPI,007660,이수페타시스,2226897900,2431951000,-205053100,4448598671400,-0.0046
20260730,KOSPI,034230,파라다이스,125611260,336670930,-211059670,882758010460,-0.0239
20260730,KOSPI,035900,JYP Ent.,762838225,975666475,-212828250,1515460783800,-0.0140
20260730,KOSPI,218410,RFHIC,942309450,1156194650,-213885200,955387139900,-0.0224
20260730,KOSPI,330860,네패스아크,0,216248400,-216248400,231862376350,-0.0933
20260730,KOSPI,005385,현대차우,0,225451900,-225451900,4152356784000,-0.0054
20260730,KOSPI,247540,에코프로비엠,4917718900,5145180400,-227461500,9567816445200,-0.0024
20260730,KOSPI,131290,티에스이,148350000,379550000,-231200000,1632666920400,-0.0142
20260730,KOSPI,204620,글로벌텍스프리,68716245,310717074,-242000829,291324402850,-0.0831
20260730,KOSPI,003570,SNT다이내믹스,0,246589725,-246589725,1047459955500,-0.0235
20260730,KOSPI,008930,한미사이언스,71459600,319312025,-247852425,2448417490000,-0.0101
20260730,KOSPI,395400,SK리츠,0,248715320,-248715320,1664627438600,-0.0149
20260730,KOSPI,039130,하나투어,0,252274500,-252274500,467021449800,-0.0540
20260730,KOSPI,011790,SKC,1228110100,1481042600,-252932500,3174291072000,-0.0080
20260730,KOSPI,007070,GS리테일,635844400,890384350,-254539950,2044201296750,-0.0125
20260730,KOSPI,448900,한국피아이엠,0,260859900,-260859900,285499479000,-0.0914
20260730,KOSPI,293940,신한알파리츠,19489450,287840430,-268350980,642192053130,-0.0418
20260730,KOSPI,394420,리센스메디컬,0,272806880,-272806880,91077524280,-0.2995
20260730,KOSPI,417840,저스템,0,280617780,-280617780,166489093680,-0.1686
20260730,KOSPI,011210,현대위아,399636850,680685850,-281049000,1476693006900,-0.0190
20260730,KOSPI,080220,제주반도체,0,286302550,-286302550,1766917332900,-0.0162
20260730,KOSPI,456040,OCI,29021100,322729400,-293708300,572959680000,-0.0513
20260730,KOSPI,290650,엘앤씨바이오,0,295385750,-295385750,1410515519200,-0.0209
20260730,KOSPI,006650,대한유화,31381300,344801500,-313420200,577200000000,-0.0543
20260730,KOSPI,003160,디아이,0,319794790,-319794790,469214000000,-0.0682
20260730,KOSPI,347700,스피어,0,329505135,-329505135,674291814960,-0.0489
20260730,KOSPI,001430,세아베스틸지주,512913300,846826650,-333913350,1170898185350,-0.0285
20260730,KOSPI,187870,디바이스,0,336302780,-336302780,129713965200,-0.2593
20260730,KOSPI,089970,브이엠,1298100800,1640367900,-342267100,1361093750500,-0.0251
20260730,KOSPI,180640,한진칼,505909900,848739400,-342829500,7450670336400,-0.0046
20260730,KOSPI,365340,성일하이텍,0,343539900,-343539900,333364767000,-0.1031
20260730,KOSPI,047040,대우건설,6209744490,6581286150,-371541660,4647365385780,-0.0080
20260730,KOSPI,112610,씨에스윈드,71748225,446208850,-374460625,1528713358750,-0.0245
20260730,KOSPI,329180,HD현대중공업,30591953000,30993964250,-402011250,47442473700000,-0.0008
20260730,KOSPI,122640,예스티,0,414125750,-414125750,370518461250,-0.1118
20260730,KOSPI,067160,SOOP,0,418482750,-418482750,567841489800,-0.0737
20260730,KOSPI,144960,뉴파워프라즈마,0,444128780,-444128780,344297877120,-0.1290
20260730,KOSPI,417200,LS머트리얼즈,0,444934700,-444934700,623757515980,-0.0713
20260730,KOSPI,000250,삼천당제약,3076229150,3528306950,-452077800,3004902163200,-0.0150
20260730,KOSPI,022100,포스코DX,277002935,735765580,-458762645,2648444979180,-0.0173
20260730,KOSPI,425420,티에프이,0,463777150,-463777150,313001038350,-0.1482
20260730,KOSPI,458870,씨어스,0,472434125,-472434125,844926228000,-0.0559
20260730,KOSPI,004800,효성,0,500748550,-500748550,2052373898200,-0.0244
20260730,KOSPI,003550,LG,2334216700,2843876150,-509659450,14574909185600,-0.0035
20260730,KOSPI,011780,금호석유화학,154903900,675922250,-521018350,2840261992500,-0.0183
20260730,KOSPI,093370,후성,49795150,580253705,-530458555,740061777000,-0.0717
20260730,KOSPI,010120,LS ELECTRIC,32082964950,32619729500,-536764550,23385000000000,-0.0023
20260730,KOSPI,281820,케이씨텍,102984450,640435000,-537450550,1122584078700,-0.0479
20260730,KOSPI,000500,가온전선,305219150,911227850,-606008700,3326158701900,-0.0182
20260730,KOSPI,058610,에스피지,225838150,863991100,-638152950,1723180872000,-0.0370
20260730,KOSPI,074600,원익QnC,0,668404550,-668404550,561248800000,-0.1191
20260730,KOSPI,014680,한솔케미칼,482847500,1191235900,-708388400,2043311014800,-0.0347
20260730,KOSPI,055550,신한지주,22339399250,23061298800,-721899550,47607832408300,-0.0015
20260730,KOSPI,067310,하나마이크론,41395000,802655925,-761260925,1685543529150,-0.0452
20260730,KOSPI,204320,HL만도,1702765675,2486708700,-783943025,1887676224000,-0.0415
20260730,KOSPI,102710,이엔에프테크놀로지,0,788685300,-788685300,510075745200,-0.1546
20260730,KOSPI,036930,주성엔지니어링,11650260050,12446461200,-796201150,4629519651600,-0.0172
20260730,KOSPI,023530,롯데쇼핑,105258700,907945600,-802686900,3142880680500,-0.0255
20260730,KOSPI,017800,현대엘리베이터,253569700,1057422200,-803852500,2603552841000,-0.0309
20260730,KOSPI,251270,넷마블,344384250,1166853525,-822469275,3138094069300,-0.0262
20260730,KOSPI,160980,싸이맥스,0,826379275,-826379275,255081074050,-0.3240
20260730,KOSPI,114810,한솔아이원스,0,842775670,-842775670,203475148020,-0.4142
20260730,KOSPI,066970,엘앤에프,1822154750,2702083950,-879929200,2742051724000,-0.0321
20260730,KOSPI,336260,두산퓨얼셀,517769855,1437803735,-920033880,1246345605780,-0.0738
20260730,KOSPI,403870,HPSP,2395841750,3335659200,-939817450,2374355000000,-0.0396
20260730,KOSPI,078350,한양디지텍,0,968037790,-968037790,225311965960,-0.4296
20260730,KOSPI,420770,기가비스,286996400,1385152700,-1098156300,1095185491200,-0.1003
20260730,KOSPI,071970,HD현대마린엔진,268566300,1367072850,-1098506550,1658761105500,-0.0662
20260730,KOSPI,098460,고영,413240975,1548630950,-1135389975,1544825424450,-0.0735
20260730,KOSPI,000150,두산,10304421000,11443932000,-1139511000,14849746695000,-0.0077
20260730,KOSPI,047810,한국항공우주,5477605150,6696451100,-1218845950,11852973011200,-0.0103
20260730,KOSPI,000880,한화,613221200,1889854600,-1276633400,5908563612200,-0.0216
20260730,KOSPI,082740,한화엔진,1294759725,2596265725,-1301506000,3362919822600,-0.0387
20260730,KOSPI,010140,삼성중공업,11085323880,12389029065,-1303705185,18260000000000,-0.0071
20260730,KOSPI,078600,대주전자재료,0,1334364050,-1334364050,994071935400,-0.1342
20260730,KOSPI,064760,티씨케이,443187000,1804225100,-1361038100,1566236181600,-0.0869
20260730,KOSPI,138930,BNK금융지주,788486510,2210393670,-1421907160,4645595684010,-0.0306
20260730,KOSPI,041510,에스엠,24487000,1502459200,-1477972200,1545391575000,-0.0956
20260730,KOSPI,353200,대덕전자,1431541700,2926555000,-1495013300,3701327682500,-0.0404
20260730,KOSPI,170920,엘티씨,0,1506917925,-1506917925,287344227200,-0.5244
20260730,KOSPI,103590,일진전기,0,1541471125,-1541471125,2191143670500,-0.0704
20260730,KOSPI,010950,S-Oil,5814555850,7371883800,-1557327950,14556955005600,-0.0107
20260730,KOSPI,009540,HD한국조선해양,13463919750,15085103250,-1621183500,26292212594000,-0.0062
20260730,KOSPI,030200,KT,5377309300,7010197250,-1632887950,13483160147500,-0.0121
20260730,KOSPI,347850,디앤디파마텍,0,1646793625,-1646793625,2115405655350,-0.0778
20260730,KOSPI,257720,실리콘투,415246800,2106828200,-1691581400,2180410379000,-0.0776
20260730,KOSPI,015760,한국전력,16508946625,18204074175,-1695127550,21184814541000,-0.0080
20260730,KOSPI,271560,오리온,1974247150,3673161950,-1698914800,5352197895200,-0.0317
20260730,KOSPI,439960,코스모로보틱스,0,1709004470,-1709004470,460474382940,-0.3711
20260730,KOSPI,042700,한미반도체,28972455300,30798047900,-1825592600,15831356420000,-0.0115
20260730,KOSPI,006360,GS건설,487720100,2470554225,-1982834125,1946978897500,-0.1018
20260730,KOSPI,005940,NH투자증권,1391806450,3406091375,-2014284925,10005485445500,-0.0201
20260730,KOSPI,031980,피에스케이홀딩스,0,2097443200,-2097443200,1666773133500,-0.1258
20260730,KOSPI,039030,이오테크닉스,734795500,2935093000,-2200297500,2932052900000,-0.0750
20260730,KOSPI,021240,코웨이,613706450,2843702350,-2229995900,6453989251200,-0.0346
20260730,KOSPI,272210,한화시스템,3974728450,6288518550,-2313790100,10560593845100,-0.0219
20260730,KOSPI,282330,BGF리테일,357892400,2696371250,-2338478850,2146661125200,-0.1089
